,Suit1,Card1,Suit2,Card2,Suit3,Card3,Suit4,Card4,Suit5,Card5
722723,1,2,3,5,1,3,4,9,2,9
587314,3,8,2,2,4,8,2,6,4,10
969670,4,7,2,5,4,3,2,12,2,13
32865,2,6,1,10,4,13,3,4,4,1
533112,1,6,3,11,4,11,1,7,1,8
842311,3,5,3,7,1,4,1,3,4,6
678841,4,2,3,6,3,7,4,1,1,13
420994,2,9,2,10,2,2,1,10,4,8
240579,2,3,2,4,3,9,2,5,1,3
679579,4,4,1,13,2,9,4,3,4,12
286708,2,13,1,2,2,3,2,5,1,3
403847,4,4,2,7,3,10,1,12,1,9
43864,1,4,1,2,2,12,2,11,3,12
11402,3,7,1,11,1,2,1,8,3,5
84642,1,8,1,3,1,7,2,9,3,11
822683,3,12,1,12,1,4,4,2,3,4
663070,1,3,1,9,2,13,1,2,2,6
555624,3,8,2,3,1,7,2,9,3,4
629781,1,1,1,8,2,3,3,8,4,8
511770,3,10,4,11,2,4,2,2,3,7
68342,2,3,1,9,1,3,4,1,4,9
910556,4,13,2,8,2,11,3,5,3,1
550162,1,9,4,7,4,9,2,3,4,8
499099,1,3,3,10,3,8,1,2,1,1
440901,2,1,4,2,1,12,3,10,4,11
302535,1,13,2,3,3,4,1,7,1,2
735731,1,8,1,5,4,6,3,8,4,13
272371,3,1,4,12,1,1,2,4,3,4
79064,1,12,3,11,1,10,2,4,4,10
681580,2,3,2,12,2,10,1,10,2,9
804841,4,2,4,1,2,9,3,12,1,4
100084,3,7,2,5,2,6,1,5,2,13
197005,3,13,2,3,4,4,4,8,4,5
242046,1,11,3,5,4,6,3,11,3,7
880850,3,9,3,6,4,5,2,2,1,13
167526,4,8,3,2,2,10,4,6,4,10
98221,4,3,3,7,4,1,2,13,3,11
897255,4,5,1,5,3,12,1,1,1,13
326892,3,11,4,9,2,8,4,3,3,13
437815,1,13,4,4,2,8,1,11,4,10
504540,2,9,1,8,1,6,4,13,3,1
254782,3,1,4,4,2,6,2,2,1,3
27151,4,11,2,11,4,10,2,9,3,5
22264,4,4,1,11,2,4,2,2,3,12
176506,4,9,4,1,2,4,2,6,1,5
574492,3,7,1,2,1,10,2,2,2,11
385376,4,6,2,5,1,13,1,11,3,4
645677,4,1,1,11,3,6,4,11,2,7
727834,2,1,2,13,3,12,4,7,4,13
187854,1,10,3,9,3,3,2,3,3,2
627492,1,2,1,6,2,11,4,10,4,13
610298,1,13,1,8,3,8,2,11,4,11
275838,1,10,4,1,1,3,4,2,3,13
628641,4,12,1,13,2,12,3,3,3,2
128900,4,12,2,2,1,10,4,11,3,13
123623,2,13,1,3,3,11,3,7,1,13
819242,3,5,4,13,3,10,2,12,4,10
202755,3,12,4,2,1,4,2,10,4,5
95637,4,6,2,1,1,3,2,4,2,6
596390,4,4,2,13,1,1,4,3,4,9
665761,4,12,2,9,3,5,2,3,2,1
841862,3,12,4,2,1,1,2,12,1,5
286209,2,2,3,7,4,2,2,13,2,3
687074,4,3,2,12,2,3,3,4,4,10
228110,2,13,4,5,1,4,2,6,2,3
252910,1,8,2,7,3,10,3,7,2,5
926012,2,12,2,8,2,6,2,5,3,11
215406,4,13,1,5,3,1,3,10,4,6
850270,3,11,4,4,2,3,1,5,3,1
40750,3,12,2,1,1,2,1,12,3,11
555427,1,3,4,7,4,4,3,12,3,6
836269,3,4,3,2,2,1,1,1,4,8
512361,2,6,4,8,3,11,3,3,4,2
350354,1,1,3,12,2,3,3,13,3,2
487604,4,11,4,6,2,3,2,1,4,4
857063,1,4,1,7,2,8,1,8,4,9
485086,4,9,2,13,4,4,3,10,3,6
859753,4,6,2,3,1,3,2,13,1,8
104812,4,1,1,10,2,11,2,4,3,3
815649,2,2,2,6,2,12,2,7,3,10
151429,3,8,1,5,4,2,2,12,4,11
523967,1,9,4,10,4,1,2,10,3,6
10917,1,3,1,2,4,8,1,13,4,7
448149,3,8,3,7,2,6,3,1,1,4
309415,1,5,2,5,3,7,2,8,3,11
599832,2,8,4,13,3,6,2,3,1,1
457290,2,4,1,12,2,6,3,8,2,3
320854,2,2,4,10,3,5,4,3,1,4
95931,3,12,1,3,1,12,2,12,2,11
54719,1,6,3,6,2,13,3,4,1,9
617736,1,3,1,2,2,5,4,11,4,5
831631,2,5,3,2,1,13,4,3,4,11
747265,4,7,1,13,4,11,4,13,1,10
741004,3,13,2,5,2,2,2,9,4,12
979867,1,12,3,13,4,4,4,2,2,11
428602,1,10,2,12,4,1,2,4,3,8
501822,4,7,4,2,3,3,1,9,1,11
519044,1,8,4,4,2,7,1,9,3,1
967648,3,5,4,11,1,1,3,8,1,5
471432,1,2,1,4,2,8,1,13,2,2
272937,4,11,4,12,4,13,3,1,1,7
791398,2,8,2,9,1,4,3,5,2,10
654291,2,5,1,11,3,13,3,4,2,4
296036,4,9,2,4,3,1,4,13,4,7
469366,2,2,2,12,3,12,1,11,2,4
803183,2,10,2,12,1,1,2,5,2,8
300970,2,6,2,8,2,11,3,8,3,7
742555,1,10,2,12,3,13,4,7,3,1
661174,4,4,4,10,4,8,3,8,3,4
869793,2,2,4,7,2,4,4,2,1,3
548958,2,10,4,12,4,2,1,11,1,2
413052,2,12,2,9,3,9,1,12,3,6
650576,1,11,4,10,3,10,3,3,2,4
434415,3,13,1,3,2,9,2,7,4,8
525480,4,5,2,7,1,3,4,2,2,12
825273,4,3,4,13,3,2,2,5,2,13
982218,1,8,2,4,3,3,3,1,1,9
587393,4,8,2,11,1,5,1,4,2,7
91762,1,12,2,4,4,1,2,7,1,8
551826,2,4,3,9,3,3,1,4,4,6
188658,1,11,2,4,4,3,1,12,1,6
72977,2,10,3,1,1,3,4,3,1,6
626063,4,3,1,5,4,5,3,12,3,6
167928,4,8,3,1,2,1,4,7,4,6
748114,3,5,1,7,1,8,4,2,4,13
116865,1,4,3,11,4,8,3,1,1,11
861731,4,12,3,7,2,13,3,12,4,1
470082,4,6,2,13,1,11,3,5,2,6
485655,2,2,3,6,1,1,1,7,4,10
8091,1,6,2,9,1,1,4,7,1,3
373835,1,8,3,13,1,4,3,5,2,10
562279,2,9,4,8,4,4,4,3,3,13
548483,2,11,3,4,4,13,2,10,1,13
424308,4,13,3,4,4,8,1,9,2,3
376435,4,1,4,7,1,1,4,8,2,8
745968,2,3,3,1,4,6,2,2,1,1
46059,3,13,4,1,4,12,1,2,4,2
198968,1,1,4,2,3,11,4,1,4,12
618376,1,8,3,9,2,1,4,10,3,7
620865,2,8,4,5,1,9,3,6,3,5
211305,1,10,2,8,2,12,2,5,3,12
517464,4,8,1,7,3,1,3,13,3,12
296994,4,8,2,1,1,3,1,12,1,13
307623,3,1,1,6,3,10,4,12,1,9
767329,1,13,1,1,1,8,4,4,2,12
271141,2,5,1,12,4,13,2,10,3,3
597169,1,3,3,11,2,13,2,8,3,13
857398,3,13,4,12,1,11,3,12,4,2
522692,4,10,2,11,3,10,3,6,2,1
243757,1,1,4,5,3,10,4,10,4,8
291997,3,10,3,9,3,12,1,2,1,11
834462,3,8,1,13,3,6,1,3,3,9
195348,1,11,1,3,3,6,4,6,3,11
48667,3,6,3,4,1,8,2,2,1,4
426816,1,7,1,5,2,3,3,5,2,13
294599,2,4,1,1,3,11,2,7,3,4
319377,2,9,3,10,3,1,1,11,4,8
895669,4,9,3,9,3,2,3,3,4,1
856257,4,5,2,13,2,7,2,8,1,4
153077,1,6,3,9,1,5,4,2,4,8
579280,1,3,2,8,2,4,4,9,3,8
500774,2,8,2,12,1,1,1,12,1,4
94392,4,13,2,3,3,13,1,11,4,10
512117,1,12,4,11,2,9,2,2,3,11
509298,4,8,1,6,4,11,2,8,4,10
282591,1,4,1,9,1,6,3,6,4,13
557235,1,7,2,11,3,7,4,7,1,4
818819,4,5,3,2,3,13,4,13,3,3
521702,4,13,1,1,1,2,2,9,4,12
900492,4,5,3,10,1,8,4,2,4,10
767912,4,11,2,11,1,6,4,2,4,8
31219,2,6,4,7,3,4,4,12,2,2
460952,3,9,3,10,1,9,2,12,2,7
942658,4,4,4,9,3,2,1,11,4,3
919535,1,10,4,11,1,2,3,6,1,4
112603,2,10,3,10,4,6,2,11,1,13
277952,2,8,3,8,4,13,1,11,2,12
899548,3,8,2,12,4,13,1,6,3,2
840830,2,5,3,6,2,1,1,9,2,3
942385,2,13,1,4,2,2,3,10,3,1
365021,1,7,4,13,4,2,4,10,3,8
622913,1,13,2,8,1,11,3,10,4,13
942562,1,4,3,3,2,5,1,12,4,9
973758,2,13,2,12,1,3,1,11,1,13
486573,2,1,2,2,3,3,1,2,3,2
530156,2,7,3,2,3,6,2,9,3,3
246591,3,13,4,4,3,1,2,11,1,2
896552,1,11,1,6,3,1,2,4,3,8
197013,1,10,3,6,4,8,1,6,4,2
310552,4,6,1,2,2,10,2,7,3,5
601217,3,11,1,4,4,1,2,3,4,4
493414,1,3,1,1,1,10,2,2,2,12
35916,3,2,3,10,1,12,2,6,4,5
807008,3,2,2,5,3,9,2,3,1,10
385855,1,13,4,11,4,3,3,3,1,7
80154,1,8,2,5,3,13,3,2,2,3
116103,4,3,4,6,1,11,3,8,1,10
880212,1,10,1,1,1,11,2,12,1,7
284200,2,11,3,12,1,8,1,2,4,1
1228,2,4,1,4,3,10,4,3,3,11
786737,1,10,2,4,4,4,4,6,1,4
214270,4,2,4,5,2,11,3,1,3,7
4305,3,10,2,4,3,8,1,2,4,2
492935,4,1,1,2,2,7,4,3,2,1
376019,2,2,2,10,1,7,4,10,1,8
205362,2,5,2,1,4,5,4,7,4,4
28627,2,5,1,8,4,5,3,9,2,8
11214,2,12,2,11,3,1,2,7,2,8
380596,3,11,3,10,1,11,3,6,3,5
356477,1,11,3,4,1,9,4,1,4,8
840008,1,10,1,1,1,7,2,11,1,12
110892,3,11,4,7,1,9,3,12,3,4
527561,3,13,2,11,2,12,2,8,4,7
772495,3,9,3,10,2,13,4,12,3,13
682926,3,11,1,9,2,1,4,2,4,6
637748,2,7,4,5,1,11,2,10,2,13
49313,4,4,2,8,2,1,4,7,4,3
757434,2,12,4,12,2,1,2,2,1,11
333161,1,10,3,12,4,8,2,12,4,12
726482,2,11,3,6,1,11,2,5,2,12
354963,2,10,4,9,3,6,4,10,4,5
482563,4,3,3,9,3,12,2,12,4,9
92195,2,6,4,1,3,10,1,8,2,10
705027,3,9,2,4,2,6,3,4,3,10
344273,2,2,4,10,1,1,3,12,1,9
635025,2,8,1,1,4,10,2,6,4,3
854323,2,7,4,9,2,3,4,5,1,8
702371,3,11,2,13,3,5,2,3,2,2
669214,3,11,4,12,3,10,1,13,4,3
97819,2,6,3,4,1,5,2,1,2,2
208497,2,9,3,13,4,10,4,13,1,10
620975,3,5,3,11,2,8,4,7,4,13
500429,3,8,1,2,3,3,3,7,1,1
125783,4,5,2,2,4,7,3,8,4,13
698017,1,8,1,5,2,5,1,6,4,7
68720,3,9,1,2,3,11,4,3,1,6
607765,2,13,1,6,3,10,1,3,1,12
856241,2,1,1,9,1,5,2,11,2,9
960148,2,9,4,11,1,7,2,7,3,12
131429,3,8,3,3,4,8,1,4,3,9
737143,3,10,1,5,3,5,2,13,1,6
769244,3,3,1,1,4,11,4,7,1,2
670177,1,8,3,10,2,12,3,3,3,2
525718,2,2,1,6,4,1,3,11,1,1
874108,1,8,4,13,3,9,4,3,3,10
426432,3,10,3,12,3,3,4,13,4,2
796765,3,9,1,10,2,13,1,8,2,5
170195,3,3,3,10,4,5,2,6,1,9
53920,4,3,2,9,4,12,3,1,3,5
623649,4,13,1,9,3,12,3,4,3,7
152278,2,3,4,13,3,6,4,5,4,1
579782,4,3,4,7,1,2,4,12,3,6
979915,1,6,3,5,2,9,3,12,1,11
499559,3,11,2,7,4,8,4,1,2,12
750947,4,13,4,12,4,3,1,4,1,2
70914,3,4,4,10,3,3,1,8,2,11
338416,3,12,2,2,3,4,3,13,4,7
612785,3,8,3,11,2,9,3,7,2,5
153181,2,2,2,1,1,7,3,2,3,11
868959,2,10,3,11,2,9,3,2,3,8
136384,1,12,1,3,4,6,4,8,1,10
193135,2,4,2,13,4,1,4,3,3,6
953668,2,1,2,13,4,4,2,3,4,10
467441,1,11,4,7,1,2,3,5,2,10
7717,1,3,1,12,1,8,4,6,4,12
508145,3,3,2,7,3,9,2,4,3,12
200033,3,4,2,2,3,13,1,6,3,2
373332,4,2,2,10,1,4,3,10,4,3
840814,4,11,3,4,2,3,4,12,3,12
568995,3,12,3,5,1,9,2,6,3,13
159623,1,3,2,2,3,7,3,10,2,1
703381,1,2,4,2,4,11,2,12,1,9
658478,3,6,3,7,3,2,4,8,1,11
851362,1,7,4,4,2,7,4,11,4,2
701828,1,10,3,12,3,8,3,4,4,6
76834,2,7,3,1,1,3,3,12,1,12
977552,4,1,2,3,2,11,2,6,4,8
296018,2,1,4,11,3,5,4,12,1,13
596302,2,12,3,1,1,12,3,2,2,1
751859,3,3,3,5,4,6,1,11,3,6
115638,1,2,1,6,1,8,3,5,4,10
550369,4,13,1,3,3,6,1,12,3,8
577985,2,1,1,10,2,9,4,11,1,2
876265,3,6,3,5,3,9,1,7,4,13
940983,4,7,3,13,1,7,2,4,1,3
70751,1,10,3,13,2,13,1,3,2,7
490901,2,3,2,8,2,12,4,6,3,7
534770,2,7,3,5,2,10,4,2,1,5
39045,2,2,1,9,2,7,4,4,3,5
371990,1,10,1,12,4,6,2,5,3,10
315534,2,6,2,10,1,3,1,11,3,4
44943,1,7,1,3,3,10,4,9,3,2
437513,2,12,2,7,1,9,3,10,4,1
556367,2,11,2,3,1,5,3,7,1,11
963192,1,6,2,2,4,8,4,11,4,2
246572,4,3,4,5,4,4,4,11,3,1
203835,3,6,1,11,4,11,3,3,1,10
574165,3,9,4,11,1,3,4,6,2,4
335088,2,13,1,7,2,9,2,6,1,13
798540,4,1,2,7,4,3,2,5,1,8
536358,3,9,3,13,1,9,4,11,3,1
669540,1,3,4,5,1,8,1,13,3,9
77172,1,10,2,10,1,11,1,13,2,13
393049,3,4,1,6,4,5,2,13,1,10
331703,1,10,2,6,2,7,2,11,1,7
347166,2,5,3,8,1,13,1,3,3,7
238117,4,4,3,8,3,10,4,2,4,8
177796,1,4,4,9,4,3,4,8,3,7
334134,4,3,1,6,2,4,2,13,2,8
682482,3,4,2,9,4,8,4,10,1,12
48005,1,7,2,11,3,7,2,5,2,8
547460,4,8,2,12,3,7,2,8,3,11
346868,2,1,3,13,3,8,2,9,2,4
151811,3,11,2,7,4,5,4,3,4,8
764070,3,9,1,2,1,5,1,12,2,13
287311,3,5,4,7,4,5,2,2,3,8
405200,3,9,3,1,3,5,4,2,4,8
770116,1,3,4,3,4,7,3,11,1,12
561566,4,2,3,11,2,4,3,8,2,8
273003,1,8,1,4,2,11,3,7,3,11
713635,3,10,3,9,3,4,2,4,4,8
754524,3,11,3,12,4,3,2,5,2,2
574749,1,6,2,13,2,7,3,4,2,4
204975,3,9,1,7,4,9,1,11,2,13
396271,3,8,1,10,2,5,2,11,2,7
222562,3,12,1,13,3,5,1,5,3,9
950451,2,2,1,4,2,1,3,7,4,9
328898,3,12,1,9,2,4,2,10,4,5
470186,2,12,2,7,2,4,2,9,1,6
979387,4,5,4,12,1,9,2,13,4,10
474501,3,3,2,12,2,13,1,4,4,12
258621,4,10,4,9,1,10,3,7,2,1
900576,2,12,3,8,2,2,1,1,1,5
719215,3,8,2,6,1,5,2,2,1,7
310385,3,12,2,4,2,2,4,5,2,5
874418,1,1,1,8,2,5,4,11,2,12
723311,4,10,1,7,3,2,2,2,3,13
826368,1,8,1,9,1,7,1,11,3,12
207596,2,9,3,1,2,13,4,2,4,8
96163,2,2,4,3,1,1,4,12,2,5
427197,1,11,1,12,4,1,2,11,1,3
679392,4,9,4,11,3,7,3,2,1,5
637767,3,11,2,1,2,12,3,2,3,8
1851,1,2,3,7,2,11,2,10,3,8
898005,3,7,2,3,1,13,2,11,4,4
316969,4,8,3,8,3,3,2,3,1,2
531732,3,8,3,6,4,11,1,9,4,3
415625,1,4,2,13,4,3,4,1,3,7
868846,4,9,3,7,2,7,3,12,2,11
812879,2,13,3,11,1,13,2,7,2,3
141212,2,11,2,12,1,8,2,6,4,3
116337,4,1,4,6,4,8,2,5,2,9
358422,3,1,1,3,4,3,4,13,1,7
137374,2,6,2,10,1,1,4,11,1,13
852246,2,5,4,12,2,13,1,7,4,13
324397,1,6,3,3,1,3,1,13,3,11
193586,3,11,1,9,1,11,1,7,4,9
436052,4,5,1,9,3,4,3,7,4,1
627054,4,6,1,11,4,4,4,9,1,2
620969,4,2,4,10,2,5,4,12,1,12
471831,4,9,1,9,3,8,1,11,3,11
859773,3,10,1,11,3,11,4,5,4,4
739752,2,2,3,2,4,10,1,7,2,1
572188,3,6,2,1,4,6,2,6,3,1
510378,1,7,2,6,2,13,4,7,2,10
538174,4,3,2,5,3,3,3,13,1,9
115221,4,10,2,9,3,4,3,5,4,3
893594,2,5,4,2,1,3,3,9,3,2
509266,4,1,2,2,3,10,4,5,3,8
98090,2,2,4,11,3,1,2,3,3,8
223883,2,6,1,7,3,6,4,3,2,8
69501,2,9,2,4,1,9,3,8,3,12
603162,2,8,2,11,1,11,1,7,3,7
761894,4,10,2,11,3,1,2,2,4,5
142413,1,4,4,12,1,6,4,9,1,8
434425,3,13,3,4,2,8,1,7,1,5
761346,2,5,4,7,3,5,3,4,3,2
494316,2,9,3,8,3,7,1,4,4,1
726337,1,13,1,3,1,10,3,7,2,3
283911,3,10,3,12,1,9,1,3,2,7
382575,3,1,2,9,1,2,4,3,2,7
197447,1,3,2,1,4,4,3,10,4,11
62965,2,13,1,11,3,11,1,4,3,10
736903,2,6,2,9,3,6,4,4,1,6
97791,2,6,3,2,1,10,2,5,2,4
477084,4,5,4,10,1,7,1,6,4,7
142477,1,11,1,9,3,6,3,5,4,8
127246,3,10,1,12,1,9,2,10,2,8
244125,4,9,4,2,2,3,1,10,4,12
250088,2,1,3,1,3,5,2,11,3,8
781942,4,13,1,4,2,10,1,1,3,6
79258,4,13,4,8,4,11,4,3,4,10
831877,2,4,3,6,4,1,2,13,1,12
785494,4,12,2,9,1,1,1,13,4,4
799003,1,5,3,13,1,11,4,12,4,1
848761,4,9,1,8,2,12,1,2,3,12
944545,4,12,2,11,2,2,3,10,1,12
508132,2,11,4,11,1,9,2,7,4,2
367410,1,6,4,11,3,1,2,1,2,8
886867,1,13,2,7,3,1,2,5,2,11
965536,3,7,4,3,2,8,3,4,2,3
849037,3,2,1,12,4,6,2,2,1,2
256933,1,7,2,8,3,7,1,8,4,7
769868,3,8,2,12,4,10,3,10,2,9
131621,3,9,1,9,1,4,3,2,4,10
472712,2,9,4,9,3,6,1,10,2,5
236745,2,6,2,11,4,11,3,7,1,4
761811,2,7,3,7,4,7,3,12,2,4
303919,4,9,3,5,4,10,4,1,2,4
347612,4,6,4,12,2,8,4,8,4,5
161714,2,9,2,6,2,7,4,1,4,4
487640,3,11,4,7,2,11,2,12,1,9
464280,3,9,4,6,2,6,1,2,3,10
559296,4,6,2,7,3,11,1,4,1,3
910804,1,3,3,3,4,7,2,10,3,7
491389,1,4,4,8,3,1,2,1,4,5
508011,1,2,2,10,1,12,1,10,4,12
114340,1,5,3,6,4,10,3,1,1,1
958381,3,2,1,2,2,2,4,10,3,9
167758,3,11,3,10,4,11,2,9,3,4
550647,1,8,4,13,4,3,3,10,2,9
90263,2,7,3,3,4,13,4,11,4,9
979584,2,8,1,3,3,8,2,10,1,13
502628,4,7,2,12,1,12,4,5,1,2
474385,4,2,4,3,3,6,2,6,4,5
794092,1,11,4,11,2,7,2,11,1,2
595091,3,6,1,3,4,11,4,8,3,3
130712,3,6,3,13,1,1,3,8,4,1
541546,1,12,4,11,1,2,2,8,3,13
425163,2,12,3,11,4,12,1,3,2,4
35067,1,4,3,6,3,3,2,12,3,8
822002,2,4,4,8,4,4,2,7,4,5
449733,3,2,3,10,2,5,1,8,1,7
873791,2,4,4,10,3,11,3,5,3,6
595376,3,2,3,10,4,1,4,10,4,9
960270,3,2,1,8,2,11,3,1,4,2
844576,1,5,2,8,1,7,2,4,2,13
111369,4,13,2,13,1,3,3,5,4,5
748081,1,10,3,11,3,4,4,5,3,5
245357,4,8,1,2,1,13,4,4,1,1
66912,2,8,4,6,3,13,3,1,1,8
140951,1,8,3,2,1,11,4,13,2,6
999715,1,3,4,9,4,3,1,6,3,10
176982,1,2,3,9,2,13,1,3,2,4
631726,4,9,2,1,1,10,3,8,3,3
280778,1,9,3,10,1,3,3,7,2,4
529241,1,3,2,6,3,3,1,5,2,9
231799,3,6,4,4,3,3,2,10,3,13
450461,2,13,3,3,2,11,2,12,3,4
890755,3,10,3,6,2,2,2,3,1,10
868960,3,11,4,4,1,9,3,6,1,7
620307,2,2,2,7,3,4,2,8,1,6
589578,1,8,1,3,3,1,3,4,1,10
369714,3,3,1,10,2,4,4,11,1,6
998291,2,4,3,9,1,1,2,9,4,3
339028,3,6,1,12,3,1,4,2,2,4
962556,3,2,2,9,2,5,4,11,4,8
757226,4,1,4,9,3,5,4,6,1,5
184054,4,7,1,12,4,3,3,10,4,8
987360,2,3,2,1,2,13,4,3,3,4
253924,4,3,3,5,2,1,1,4,3,12
71849,3,1,3,5,2,11,4,1,3,7
74727,2,4,1,4,4,1,3,10,4,8
88237,2,3,3,3,3,2,3,4,3,10
33736,2,8,4,12,1,3,4,4,3,10
938833,1,10,4,7,4,9,2,1,1,4
503782,1,5,2,10,1,9,2,11,4,4
19672,1,10,3,3,2,8,4,13,2,13
380850,2,8,4,4,3,9,1,8,4,12
378457,1,7,1,6,4,3,2,3,3,13
724681,2,11,3,3,1,9,2,9,2,5
279937,4,11,4,3,4,6,2,2,1,4
743357,4,2,3,7,3,5,1,6,3,4
10139,4,9,4,3,1,5,3,5,4,13
217679,1,4,2,6,2,1,4,3,2,3
894627,2,5,2,13,1,4,1,6,4,4
517662,2,6,4,5,3,7,3,4,1,8
472175,3,5,4,13,3,6,2,1,1,8
956366,1,4,3,11,4,6,3,12,4,12
989902,1,1,2,10,1,8,1,7,1,10
607247,1,9,1,3,4,7,4,13,2,6
394408,1,7,4,13,2,10,3,10,4,4
843684,2,13,1,11,1,6,4,13,1,7
812984,3,8,2,9,3,1,1,7,2,3
82444,1,8,3,2,2,1,3,8,4,6
973284,3,3,1,9,3,9,4,12,3,11
565292,4,5,4,8,3,12,1,8,2,3
192141,2,5,2,13,3,3,2,8,4,1
219640,2,10,4,10,4,5,3,6,4,1
753431,1,4,3,5,1,13,4,10,3,10
114115,2,11,2,10,2,1,4,9,3,3
621026,4,5,4,9,1,10,1,12,3,11
839681,3,11,4,9,2,2,2,13,1,4
906837,4,5,4,13,4,12,2,2,3,6
545280,4,6,4,8,1,10,2,11,2,8
799180,3,6,1,1,2,1,2,10,4,7
551077,2,13,3,11,2,10,4,11,1,2
644724,2,13,2,2,4,10,1,2,1,5
443075,1,6,4,13,1,7,3,3,2,1
658918,3,5,2,5,4,9,3,8,3,3
741174,2,8,3,1,2,3,2,2,1,13
166287,3,11,2,8,1,5,3,6,1,10
429569,1,2,3,2,3,11,3,3,3,6
262040,2,6,1,9,4,9,3,8,4,12
705634,3,1,2,11,3,9,1,4,1,2
104746,1,7,1,3,4,1,2,1,3,6
905530,2,12,3,7,2,5,1,11,2,13
914294,1,1,4,8,2,4,2,5,4,3
425722,2,2,4,2,2,11,3,12,4,4
315056,2,6,1,3,3,5,3,9,2,5
444942,1,3,3,12,3,7,2,1,3,13
313319,3,8,2,13,2,8,1,6,3,12
198763,3,8,2,5,3,4,3,6,4,10
542917,4,3,4,6,3,11,3,3,2,5
247661,4,8,1,3,2,4,4,7,1,6
732624,1,3,3,3,4,1,1,13,4,3
904150,2,7,2,1,1,11,2,6,2,2
284752,4,4,4,11,2,10,3,9,4,12
806187,2,6,4,9,2,13,2,9,4,2
423208,1,2,1,10,3,12,1,7,4,5
968527,2,4,3,8,4,1,3,2,1,11
106081,4,9,3,1,3,3,2,8,1,3
12192,3,6,2,8,4,13,2,12,1,3
963240,2,5,1,12,3,12,2,1,3,10
148414,1,8,2,3,3,10,4,7,3,1
934474,3,5,2,6,1,8,4,8,3,2
405993,2,7,4,2,3,8,3,6,1,12
773047,1,2,3,7,4,8,4,1,1,1
126963,1,11,1,6,4,11,1,5,3,9
359078,2,1,4,10,2,4,3,8,4,8
351782,1,12,3,10,3,9,3,3,1,2
446866,3,12,4,6,4,3,3,3,2,11
357811,2,12,4,2,4,9,4,10,1,12
950136,2,11,1,12,1,6,4,10,2,2
308135,3,10,4,8,3,12,4,7,2,9
477888,4,2,2,2,3,9,4,13,1,12
17644,2,1,1,6,1,11,3,5,3,6
562703,1,2,2,5,3,12,2,1,3,7
464719,1,11,4,5,1,10,1,2,1,1
454602,3,2,1,13,2,13,4,10,3,12
685306,2,6,3,12,2,12,4,4,4,13
476690,2,12,4,10,3,13,4,2,2,13
845204,4,13,2,4,4,5,2,10,1,9
12881,3,4,4,8,1,3,4,2,2,4
675967,3,2,1,11,1,12,4,2,4,4
792859,3,4,1,10,1,2,3,1,2,5
668318,3,11,3,8,4,5,2,1,2,9
100384,3,13,1,10,3,7,3,2,1,8
379306,2,2,1,7,1,11,2,11,1,9
345110,4,2,4,9,1,2,1,10,3,1
459034,2,4,4,10,3,12,1,9,2,1
319030,4,8,2,2,3,10,1,3,4,1
929946,1,1,2,4,1,12,2,10,2,12
447399,2,13,3,8,4,9,3,2,1,4
330494,4,9,1,11,1,7,4,3,2,10
424636,1,8,3,3,4,1,3,7,4,8
102767,2,12,2,13,1,11,3,6,3,5
150979,2,8,1,4,4,5,3,5,2,2
42917,1,12,2,12,1,4,3,7,1,5
313619,3,1,3,5,2,3,4,1,4,4
870537,3,8,3,4,2,2,1,12,3,3
491170,2,1,1,8,1,1,2,12,3,10
256473,1,5,4,1,4,13,3,7,3,9
555661,4,5,3,9,2,2,3,7,2,13
784760,1,8,4,1,4,4,3,5,4,10
793971,3,5,3,1,4,10,1,8,1,6
312189,2,4,1,5,4,12,2,10,2,5
372528,1,10,2,2,3,6,1,12,4,12
111132,3,3,2,8,1,5,2,2,3,6
249514,4,1,2,9,2,10,1,13,2,5
17001,1,12,4,2,4,1,2,2,1,7
128134,1,1,4,1,1,5,3,4,1,9
321112,2,12,3,6,2,11,3,1,3,3
239578,2,2,3,2,2,13,3,10,1,5
876770,1,11,2,8,2,7,3,4,4,2
561889,4,1,3,2,1,6,1,8,1,3
566362,2,1,3,3,3,4,2,2,2,11
265923,3,9,1,11,2,8,3,1,3,5
999763,2,11,3,10,1,2,1,7,2,6
594406,3,12,2,8,1,9,4,8,1,2
219868,1,4,1,13,1,5,1,2,4,7
607217,1,13,1,3,2,4,3,10,3,5
721699,4,8,2,2,1,3,2,6,1,12
836346,1,3,3,8,4,12,4,5,4,1
351703,1,8,4,6,2,7,1,1,3,13
582673,4,4,4,3,2,1,1,4,4,5
807539,3,1,3,3,1,9,1,12,3,13
85943,2,13,1,6,4,8,1,10,3,1
275432,1,8,3,8,3,3,3,2,2,9
389709,3,1,4,12,3,11,4,4,4,7
43794,3,5,3,3,3,6,1,12,4,2
763433,3,2,1,2,4,13,3,4,2,6
25085,2,11,3,2,2,12,3,7,3,11
340313,1,9,1,6,4,4,4,9,4,8
494345,2,2,4,3,2,13,1,6,3,11
983229,3,12,4,6,2,9,1,7,2,4
7578,1,7,3,5,3,12,3,10,2,5
423877,2,10,2,5,1,4,3,6,1,2
330682,2,2,2,5,3,3,1,7,3,11
460021,2,8,4,6,1,13,4,3,2,9
882051,1,3,4,3,3,10,1,6,3,8
523010,4,5,3,6,3,7,2,7,3,5
467107,4,7,2,10,1,1,2,11,2,6
737598,2,5,2,7,3,4,2,1,3,11
749271,2,11,2,6,3,2,1,8,2,5
156905,4,10,1,5,1,9,4,4,2,4
